order_item_id,order_id,product_id,quantity,unit_price
1889,645,84,2,76.44
27,9,64,6,281.1
3626,1221,99,4,321.81
5082,1700,48,5,7.16
8278,2743,113,1,224.87
2348,799,27,1,331.88
5547,1853,52,1,73.43
4806,1606,80,4,456.17
5893,1963,1,2,468.1
8394,2782,80,2,222.31
6551,2188,47,1,328.47
913,312,118,3,340.07
3554,1204,92,2,489.99
7220,2408,24,5,425.88
2779,938,97,6,5.57
5388,1796,97,2,231.65
3831,1286,120,2,345.4
4522,1512,88,2,199.72
5061,1694,8,4,152.5
3419,1154,50,1,401.4
2002,685,39,5,286.2
1687,573,22,4,340.78
8992,2974,49,3,77.92
4508,1507,12,6,259.55
8443,2798,96,5,113.23
3714,1247,114,5,147.32
3898,1306,79,2,13.42
8888,2940,8,1,240.68
3999,1336,114,2,300.49
4494,1502,66,6,196.41
4082,1361,76,4,460.77
8280,2743,111,1,395.27
6842,2281,49,1,210.17
2935,986,44,2,296.36
5146,1720,81,1,3.07
4179,1394,120,4,488.25
8599,2848,99,4,302.4
5846,1948,78,3,452.08
6208,2073,5,5,137.72
6000,2002,2,2,461.39
1680,571,64,5,60.29
4215,1409,16,6,158.55
5030,1685,48,5,197.99
6051,2021,65,1,141.61
4944,1655,17,6,337.4
1609,549,100,6,217.79
1753,599,61,6,472.77
4918,1645,52,1,144.17
770,266,22,1,67.43
1964,671,38,6,230.88
4330,1446,45,4,221.6
8933,2955,115,2,236.39
7666,2550,62,6,59.83
8193,2715,20,3,212.22
8429,2793,65,6,275.57
7465,2486,98,4,290.55
1015,347,103,5,450.89
3457,1170,40,3,362.45
5941,1977,30,1,403.13
7992,2654,91,4,93.47
5480,1829,68,3,229.3
4858,1624,29,5,442.61
1678,570,49,2,410.95
1797,613,11,4,281.16
1312,450,103,1,17.89
1166,393,3,6,195.29
3532,1197,54,3,212.64
1091,371,114,3,253.79
5925,1972,60,4,417.82
3336,1126,10,1,461.68
6595,2202,25,3,337.14
5077,1699,71,6,27.27
2717,918,74,1,120.07
5321,1774,46,3,490.14
7863,2610,39,5,268.79
8402,2785,27,4,451.66
3803,1273,78,3,181.77
2181,744,29,2,29.8
8822,2922,110,3,387.3
7932,2634,85,6,80.31
3357,1135,113,3,16.45
5426,1811,25,3,167.88
2819,950,4,6,88.61
9040,2992,117,4,167.99
642,224,76,4,21.39
2923,983,76,5,50.65
4921,1646,74,1,162.44
1031,352,91,6,430.25
1996,682,82,3,453.14
791,271,32,6,116.69
2663,896,36,6,43.21
8857,2932,2,3,363.47
3249,1098,81,3,47.24
5358,1784,118,1,305.06
8827,2923,102,1,54.67
3867,1295,23,1,204.41
2155,736,12,3,469.61
7233,2411,109,1,250.8
5640,1886,95,4,73.47
7740,2572,15,4,389.72
8234,2729,23,4,118.48
5453,1821,90,5,376.52
4402,1468,90,6,161.24
318,110,82,1,454.21
1423,484,47,1,72.82
8789,2908,32,1,280.4
4393,1466,39,3,192.8
4815,1608,35,3,102.02
5723,1914,39,2,113.16
5262,1755,89,5,23.24
267,93,117,3,337.3
4294,1432,118,1,197.57
3358,1136,75,3,179.92
2930,984,74,4,432.88
663,232,90,4,363.5
7832,2602,110,4,46.57
8263,2739,72,3,170.25
889,304,75,5,107.02
1535,522,36,2,109.0
5110,1710,66,2,201.45
1903,650,10,4,196.26
5113,1711,15,5,87.26
5972,1990,69,3,147.45
1763,602,37,3,68.03
6928,2312,39,6,489.32
2690,908,29,5,496.44
6189,2067,43,4,463.1
4469,1491,45,4,365.4
1334,457,114,3,249.4
351,121,45,5,267.84
7888,2620,60,5,227.13
1122,380,30,3,308.7
940,320,21,6,117.13
3908,1310,115,6,155.86
3079,1039,54,3,491.54
8036,2665,81,4,92.0
248,88,92,6,247.64
4410,1472,28,6,25.9
7090,2365,77,2,395.04
5945,1979,10,5,266.66
8285,2745,90,3,408.69
8585,2844,19,3,404.53
8144,2699,35,4,141.88
6453,2150,100,4,19.57
6776,2263,50,4,9.49
5166,1727,86,4,279.41
4576,1529,82,1,411.76
3271,1106,118,4,352.02
1032,352,27,1,418.12
8457,2804,106,6,62.03
2243,767,97,1,214.04
1766,602,25,6,255.27
5930,1973,103,5,430.42
8639,2862,88,5,35.74
735,253,88,3,198.46
7989,2653,69,6,47.44
7553,2515,103,5,279.49
1884,644,31,3,434.17
3861,1293,67,2,165.14
6782,2266,31,4,269.25
5094,1704,8,5,401.03
1363,467,43,5,15.2
6037,2013,95,6,230.83
416,144,11,6,154.05
950,323,66,3,253.15
9047,2993,38,5,38.17
2203,753,104,5,392.34
8199,2718,1,1,151.72
4597,1535,81,5,36.35
6215,2075,25,2,124.08
4669,1561,36,3,188.81
7456,2483,63,4,172.49
2546,857,79,4,211.41
2705,914,41,1,146.36
5847,1949,78,2,256.62
4353,1453,18,2,122.33
8660,2867,50,3,390.62
2396,815,80,3,143.48
5461,1823,44,5,100.36
192,64,16,2,131.14
1767,603,114,1,496.21
3973,1328,105,1,225.04
4471,1492,71,5,61.79
4484,1497,70,2,467.85
2221,758,56,5,75.49
6221,2077,38,4,294.18
320,112,86,4,455.14
8180,2712,99,2,426.97
2957,993,65,2,21.4
6808,2272,57,2,123.68
5320,1773,7,3,144.95
780,268,1,1,134.06
3654,1230,26,3,43.79
2645,892,6,4,383.1
7962,2641,112,5,310.01
7758,2577,71,3,319.6
4844,1618,22,6,134.47
789,271,61,1,229.13
3900,1307,105,3,129.07
6495,2169,15,5,346.28
3102,1047,52,2,84.0
7238,2413,25,4,399.66
4911,1643,115,6,183.78
4232,1414,119,4,459.51
3107,1048,25,2,296.19
633,222,28,6,216.13
2014,689,73,1,69.36
6708,2237,63,4,394.14
7856,2608,10,5,451.24
8237,2730,112,5,295.26
938,320,5,5,462.8
1902,650,107,1,454.78
1385,473,40,4,226.45
587,206,80,1,300.85
454,156,96,2,352.2
4365,1456,1,5,491.81
4881,1631,58,5,390.94
6731,2246,54,6,4.31
3119,1051,30,6,21.78
694,241,74,3,87.89
7959,2641,94,4,196.81
1657,564,20,4,217.18
5482,1829,35,2,61.5
3870,1296,85,3,394.56
3334,1125,108,3,196.17
378,131,20,6,192.01
7541,2511,1,5,128.13
1973,675,53,3,112.96
1435,488,107,2,443.94
381,131,42,4,333.78
5571,1863,114,4,37.13
1820,623,17,4,476.57
7505,2501,20,2,152.74
8783,2907,104,3,190.26
7200,2402,20,5,433.94
3777,1265,79,5,254.35
3549,1202,10,5,137.43
6751,2254,23,2,424.63
8201,2719,69,5,127.22
1780,608,107,4,126.88
634,222,64,3,192.85
19,7,111,4,451.19
4266,1423,119,5,348.18
2245,767,30,3,92.41
7599,2528,93,6,370.6
4715,1575,22,4,368.78
3228,1092,5,5,464.27
3066,1034,79,4,269.78
5005,1675,78,1,310.9
3396,1149,101,3,279.83
603,212,65,3,54.62
8165,2705,111,2,246.34
5201,1736,7,5,471.72
3550,1202,76,3,387.07
1447,494,49,6,314.4
6570,2196,58,5,474.94
7277,2424,67,3,448.69
445,153,43,3,348.34
2675,900,107,2,117.91
1292,442,112,5,173.62
852,295,99,2,67.02
7864,2611,64,5,490.95
5484,1830,113,2,121.38
3320,1121,19,6,238.32
8997,2976,18,2,176.67
1846,630,60,1,23.32
3811,1278,4,1,350.28
4536,1516,111,4,220.58
813,281,25,3,375.81
4072,1358,57,1,441.7
7320,2439,5,4,495.67
6134,2049,84,2,295.93
1484,505,41,5,98.77
8140,2698,58,6,45.14
4741,1584,112,3,391.12
2559,862,95,4,375.0
8524,2825,107,2,214.95
5781,1930,85,6,85.46
7145,2382,85,3,236.67
3461,1171,47,4,485.5
1714,584,41,4,398.64
5020,1679,75,6,97.38
3896,1306,78,4,274.13
5353,1783,89,3,71.78
3616,1219,41,3,294.87
6654,2222,101,1,190.58
3129,1054,59,5,255.94
6726,2243,114,4,455.64
8702,2881,95,2,112.87
7084,2362,32,6,459.49
4306,1435,80,4,110.08
8909,2948,113,1,125.11
2928,984,25,6,484.9
3240,1095,102,2,193.13
4195,1401,117,6,115.71
3515,1191,2,1,482.71
3958,1324,94,2,417.83
104,35,78,1,123.58
9051,2994,25,3,151.3
4470,1492,8,1,110.84
6856,2285,7,5,47.36
4310,1437,47,5,285.1
5328,1776,84,2,209.92
8439,2797,61,1,158.65
7966,2643,70,1,318.22
6241,2084,105,4,375.4
8788,2908,77,3,440.24
4357,1454,9,4,268.67
4703,1571,104,1,382.73
706,245,21,3,301.84
3902,1308,107,1,337.87
8856,2932,103,4,200.39
6749,2253,45,3,53.58
5653,1890,3,4,486.0
4896,1637,21,3,352.82
3452,1169,109,2,75.57
1733,590,58,5,53.91
8057,2671,29,2,35.53
7619,2535,10,1,252.43
4321,1441,1,4,197.2
1952,668,111,1,364.11
2959,993,2,5,321.16
3281,1109,119,2,459.45
5155,1724,108,6,310.66
4465,1490,18,1,220.01
5878,1958,67,2,230.16
5287,1762,64,4,335.86
6679,2229,102,5,280.36
7133,2379,2,2,366.11
7690,2557,46,1,243.41
227,77,41,5,163.61
6154,2057,22,5,148.32
857,296,72,6,154.86
6602,2205,80,6,185.07
5466,1824,91,6,132.41
7754,2576,76,6,314.44
1853,632,9,3,283.66
3746,1254,106,3,100.4
1587,542,21,6,111.74
3405,1151,25,5,312.32
3159,1063,32,6,53.87
6651,2222,7,4,76.99
5192,1734,97,4,284.77
7761,2578,85,1,104.24
1940,664,3,1,353.76
7765,2580,62,5,314.38
8510,2820,95,3,382.13
3382,1143,22,4,252.86
8185,2713,46,6,156.68
4197,1402,92,3,495.29
2256,770,104,6,289.03
3933,1316,28,2,368.49
6041,2015,52,4,97.67
4233,1414,8,5,118.44
5035,1687,51,6,328.21
8070,2675,20,3,225.99
1099,373,44,2,138.07
896,306,31,4,292.08
8381,2779,28,4,33.22
4569,1526,8,6,54.96
1263,430,12,6,246.15
8366,2774,91,6,335.4
747,259,36,4,329.25
2050,699,102,6,47.78
5526,1847,111,2,99.49
2803,945,54,3,53.12
1822,623,9,4,166.89
3776,1265,3,1,156.78
1831,626,90,3,360.97
6612,2209,12,5,352.08
7960,2641,115,1,19.25
4977,1666,58,6,184.93
1232,419,84,3,92.04
164,55,52,3,282.67
368,126,103,2,329.47
313,109,52,4,205.14
4302,1434,29,4,190.53
6147,2053,45,2,9.37
5969,1989,28,1,385.61
8209,2720,66,1,322.81
1577,539,117,2,411.44
4352,1453,14,6,238.5
4810,1606,6,4,237.23
2782,939,85,4,246.9
289,100,97,1,145.06
5832,1945,51,5,470.32
8891,2942,67,4,129.85
3536,1197,28,3,20.48
8609,2851,14,5,340.75
4599,1535,104,3,132.83
4095,1365,9,2,325.78
1193,404,116,1,252.62
3768,1262,84,2,437.01
432,149,75,4,327.05
1140,386,30,5,204.63
2901,977,85,1,406.33
3661,1231,96,4,172.75
3975,1328,32,6,168.14
433,150,102,5,329.12
1365,468,51,6,126.16
8802,2912,110,3,372.1
5842,1948,73,1,143.72
6601,2205,119,4,307.25
6090,2035,5,1,364.65
2876,970,44,4,321.61
1014,346,23,4,119.08
4147,1382,114,3,162.17
6733,2246,64,2,469.32
8299,2752,14,1,57.19
7275,2424,38,4,211.46
4136,1379,19,5,487.13
7583,2524,48,2,211.71
3080,1040,52,2,376.54
6795,2269,94,4,218.96
2151,734,78,5,404.56
1647,561,53,6,461.01
315,110,37,6,191.79
7936,2635,63,4,240.17
5384,1795,8,4,476.01
2684,904,62,6,249.5
5475,1827,8,1,422.36
8853,2931,32,3,360.08
5477,1827,106,5,190.5
2564,864,112,4,239.97
3276,1108,38,1,482.7
8641,2862,94,6,60.0
6626,2213,106,1,377.56
8903,2946,23,2,124.36
5214,1740,68,1,290.41
880,302,111,2,234.87
6017,2006,38,3,322.88
3853,1291,30,6,198.03
8369,2775,85,5,489.22
2933,985,21,5,497.21
4589,1533,25,2,253.41
2122,725,41,6,335.54
8731,2890,112,3,315.22
77,26,82,2,287.8
6166,2060,114,2,269.24
6004,2003,117,4,17.71
8189,2715,23,2,16.49
260,91,3,6,124.69
8927,2954,10,3,240.14
252,89,101,5,149.97
3398,1149,36,2,406.44
4333,1447,98,1,213.91
6368,2123,72,3,260.39
6254,2088,65,1,219.31
8684,2876,89,3,59.11
7955,2640,87,5,268.12
4897,1638,51,1,14.42
1179,398,58,1,63.12
7244,2415,75,4,111.6
5019,1679,40,4,85.28
2666,897,115,5,95.15
5569,1862,120,5,494.04
7269,2421,87,3,282.75
7127,2377,52,4,336.74
8839,2927,118,1,336.17
6382,2127,120,3,216.58
4386,1464,119,6,132.55
2269,775,90,2,48.03
6696,2234,84,3,4.81
8503,2818,110,5,106.38
8363,2773,120,4,225.55
7400,2463,103,2,114.77
4223,1411,50,5,378.02
8505,2818,45,1,209.87
5417,1808,54,3,19.15
178,59,37,2,297.3
6129,2048,107,5,52.47
7035,2345,79,4,286.98
8270,2741,2,6,55.4
6561,2194,85,3,55.83
3897,1306,113,3,476.47
2975,1000,99,3,386.98
2266,774,69,4,297.01
2380,811,107,3,393.22
6860,2287,108,1,55.94
6376,2125,72,3,69.4
2274,779,89,3,217.5
543,188,14,6,193.08
5396,1799,106,2,20.11
6987,2328,29,1,478.39
2400,816,63,4,107.25
626,220,98,4,469.67
5891,1963,4,3,348.27
7608,2532,60,5,368.19
1320,453,84,1,281.12
3873,1298,43,6,467.78
1374,470,37,1,261.01
7028,2343,117,4,19.12
3206,1085,17,6,365.27
6279,2097,7,4,309.5
4354,1453,73,6,33.53
5654,1890,74,3,278.8
2613,880,78,3,214.21
3289,1113,50,3,410.56
8669,2871,18,2,326.35
6393,2130,104,3,240.35
1178,397,114,5,453.6
1956,669,53,3,495.92
4449,1486,25,5,35.68
979,334,79,5,461.4
159,54,33,4,340.6
4523,1512,67,1,85.99
7982,2652,113,3,144.22
4087,1363,102,1,97.39
8722,2888,112,4,53.69
7600,2528,74,3,225.68
5887,1962,64,5,154.52
1335,457,50,3,338.86
7809,2595,17,2,375.02
1576,538,118,5,108.79
5739,1919,80,4,80.36
3156,1062,7,5,378.62
5434,1815,80,5,113.35
1431,487,80,1,346.44
1966,672,114,2,369.91
6105,2040,11,5,120.71
8196,2717,109,3,238.8
1664,566,14,1,468.86
1682,572,85,6,261.28
7738,2572,36,4,249.0
1749,597,54,3,339.23
3134,1055,5,3,420.98
4783,1597,78,3,219.06
4042,1348,65,6,104.27
5418,1809,28,3,292.8
2367,806,38,3,453.35
5713,1911,11,2,369.76
2925,983,53,4,145.08
6745,2252,77,4,486.52
7049,2349,38,6,345.94
8479,2811,99,2,148.46
5337,1779,99,4,403.65
7791,2589,76,6,274.04
7956,2640,99,6,102.67
886,303,85,3,140.72
1469,500,6,5,79.07
3339,1127,76,2,367.0
5503,1837,20,1,244.53
5343,1780,119,3,246.3
5752,1922,23,5,138.09
5583,1867,78,5,431.16
138,45,98,2,244.53
168,56,89,4,66.26
3767,1262,105,6,38.38
1258,428,91,1,159.17
3237,1095,38,2,56.07
8855,2932,81,4,462.88
5763,1924,68,4,234.32
1611,549,56,3,418.75
3778,1266,27,1,260.31
7276,2424,33,4,397.21
217,73,101,1,468.2
6286,2099,70,2,30.23
1569,535,119,2,493.32
7087,2364,79,4,187.91
5002,1675,73,4,186.85
8482,2812,31,3,317.31
8118,2690,18,2,372.87
3027,1018,92,3,494.14
1304,446,17,5,172.44
7438,2478,6,2,400.45
6019,2007,10,2,78.11
8484,2812,8,1,321.74
739,255,64,3,180.9
6877,2293,102,1,155.5
4428,1477,80,6,406.02
1206,407,49,3,354.79
8462,2805,72,2,259.89
6905,2302,63,2,349.61
1177,397,37,5,490.26
4799,1603,1,6,331.18
13,6,105,3,331.81
6678,2229,20,1,345.46
124,41,86,5,277.25
4051,1352,80,5,130.62
1727,588,8,1,132.76
6854,2285,21,3,488.15
8074,2676,22,2,141.89
5454,1821,94,6,73.71
8691,2878,102,2,491.8
4076,1359,77,3,288.1
749,259,77,3,314.97
199,68,66,4,149.4
3254,1099,74,3,357.17
2042,698,55,6,66.87
1349,463,6,1,314.87
6292,2101,16,2,6.7
2296,785,37,6,254.02
4947,1656,109,5,413.0
6277,2096,37,6,297.93
4485,1498,41,4,420.06
593,207,73,5,253.92
3991,1334,111,3,184.0
2330,793,46,5,61.56
8465,2806,67,2,205.1
3529,1196,70,3,148.7
2742,925,58,4,44.74
6797,2270,103,2,376.66
9038,2991,10,5,217.76
4155,1385,85,6,427.62
3464,1172,100,2,449.49
7067,2355,59,6,166.29
5095,1704,15,1,469.61
583,205,10,3,435.62
7147,2383,6,5,494.37
8886,2939,119,5,289.81
5013,1678,1,6,136.04
1663,565,23,6,340.93
6615,2211,7,6,370.48
3192,1079,38,3,436.55
6661,2224,76,1,136.5
6271,2094,9,4,178.48
3862,1293,81,3,281.22
4174,1393,20,4,375.52
5336,1779,101,4,488.96
394,136,25,5,425.87
1004,342,119,5,217.45
4578,1529,117,2,131.99
6655,2223,99,2,263.07
8490,2814,109,1,160.47
6160,2058,46,2,472.07
319,111,107,4,7.43
1537,523,119,6,185.19
850,294,114,4,165.14
8323,2758,66,2,362.87
2491,841,14,5,274.04
4942,1655,96,4,46.85
3968,1326,90,3,229.61
7835,2603,30,4,441.47
1705,578,117,4,251.42
912,312,87,1,230.58
5957,1983,89,5,183.15
716,248,43,2,57.04
4899,1638,25,3,36.68
1486,506,58,5,160.15
2976,1000,107,5,227.48
4293,1432,12,1,255.54
8740,2893,89,5,361.11
2508,846,86,5,167.71
6963,2321,76,3,189.98
5642,1886,11,4,202.71
7784,2586,70,1,342.5
615,216,41,1,200.74
238,82,49,3,84.78
3139,1056,55,3,282.99
6320,2110,108,6,480.8
5316,1773,55,6,143.08
7392,2461,86,2,86.5
5007,1676,33,1,233.06
1921,658,17,4,245.65
7218,2407,84,3,129.39
3953,1322,65,5,47.2
55,18,113,2,408.86
2311,788,118,1,138.03
5638,1885,21,4,386.35
386,133,120,5,119.32
3982,1330,81,5,190.43
6660,2224,63,3,168.14
8221,2724,7,1,106.95
1036,354,78,6,71.05
7939,2636,58,5,114.47
1660,565,22,2,190.37
2180,744,12,5,465.2
7385,2460,39,6,361.52
8851,2931,70,3,400.13
7493,2497,107,3,90.86
7363,2453,115,1,251.37
1699,577,10,5,22.65
8387,2780,93,2,408.3
5641,1886,111,5,218.82
387,133,119,3,475.06
1656,564,85,4,203.23
4250,1419,117,1,362.79
6478,2163,27,6,423.7
2902,977,35,6,116.2
967,329,75,4,448.22
905,309,20,5,325.61
2636,889,99,1,425.55
6312,2108,49,3,349.73
7847,2605,86,2,403.28
316,110,89,1,290.99
5156,1724,78,1,244.3
7870,2615,106,5,250.38
8553,2835,26,5,408.2
7245,2415,7,6,499.66
7404,2464,74,5,352.26
6190,2067,62,3,358.77
8287,2745,86,5,183.2
344,119,56,6,258.89
8451,2802,69,1,444.85
5148,1721,114,2,93.29
3513,1190,76,2,280.84
5083,1700,105,5,20.99
8896,2944,67,1,141.95
7112,2373,85,2,200.0
2924,983,49,4,498.72
158,54,23,5,191.28
1203,406,72,2,54.05
1245,423,88,1,20.36
7940,2636,37,4,30.84
1819,622,47,6,345.18
5330,1777,63,5,461.62
4113,1372,24,1,85.76
3603,1216,35,3,253.1
8335,2762,21,3,200.85
5817,1941,81,5,480.19
2229,763,49,5,400.96
764,264,76,2,285.31
3267,1105,95,1,258.15
6186,2066,21,5,158.49
2952,990,53,3,494.31
8154,2702,14,5,24.38
809,279,20,6,406.6
3681,1236,45,5,235.71
3040,1024,9,4,17.65
7585,2525,48,3,392.74
2738,924,39,3,446.49
2756,929,1,3,268.97
2966,997,120,4,13.45
707,245,84,4,364.63
4435,1480,91,6,41.9
5478,1828,96,6,388.28
6674,2227,7,1,141.98
1090,371,75,1,250.86
2861,964,116,2,482.32
848,293,20,4,69.47
8126,2692,31,3,447.53
6349,2118,65,3,426.53
4324,1442,115,1,38.44
1685,572,97,6,227.08
3674,1235,114,5,303.26
2504,845,85,3,224.69
3864,1294,57,2,250.16
8112,2689,28,2,466.42
5252,1752,85,5,260.55
7290,2429,62,4,104.42
6069,2029,3,3,407.42
2601,876,8,5,417.95
3326,1122,95,1,11.19
5750,1921,72,2,206.15
1801,614,19,4,452.06
7426,2474,77,4,389.83
8605,2850,113,3,295.14
3109,1049,62,4,237.33
5319,1773,80,6,421.74
298,103,33,5,36.29
6715,2239,117,1,359.68
549,192,59,2,81.48
3992,1334,12,4,204.87
1474,501,9,3,57.93
3324,1122,82,5,328.24
6328,2113,33,2,36.4
8038,2665,82,3,41.4
4412,1472,80,5,359.88
4922,1646,7,1,484.37
7314,2437,80,1,397.68
3963,1325,76,5,232.31
513,177,10,6,383.4
5495,1834,103,4,43.61
7092,2366,9,3,68.1
1373,470,78,2,125.93
8024,2662,53,4,45.08
5294,1764,19,5,225.34
2287,783,68,3,366.7
2432,824,117,4,276.84
5122,1713,5,2,445.22
4807,1606,48,4,226.46
6959,2319,65,3,206.65
6562,2194,27,2,419.94
1242,422,88,2,81.01
7042,2347,100,6,256.94
5926,1972,50,2,224.89
968,330,68,3,240.82
5075,1699,89,5,92.66
5803,1938,39,3,183.55
6430,2142,108,5,118.47
7489,2496,19,6,200.88
9021,2985,53,4,424.74
6441,2146,39,4,102.59
4064,1355,57,3,51.68
112,38,96,6,220.64
3122,1052,106,3,313.95
7844,2605,91,2,76.42
7185,2397,82,5,48.05
5469,1826,112,6,373.55
571,200,71,3,367.83
5513,1841,95,1,119.56
8095,2684,109,5,471.35
5784,1930,7,1,404.68
1476,502,46,6,233.73
1599,546,101,1,33.67
8137,2697,21,2,425.45
8679,2874,107,1,339.47
74,25,63,5,439.19
2236,764,5,4,461.09
5356,1784,88,4,177.03
6212,2075,1,4,465.5
7906,2626,7,3,231.99
5168,1727,89,6,174.28
4520,1511,43,1,130.89
451,156,30,4,111.16
658,230,72,4,230.38
7307,2435,108,1,275.3
6771,2262,101,6,100.38
6211,2074,35,4,318.86
1870,639,41,4,446.9
4742,1585,89,6,174.44
1180,398,2,3,299.59
2584,870,115,2,26.19
7719,2564,96,2,126.85
8913,2949,57,3,215.97
1500,511,33,6,32.74
2873,969,49,4,181.88
2545,857,111,4,175.73
8533,2830,78,5,476.93
4535,1516,14,4,278.4
6507,2172,40,1,72.69
3314,1119,100,5,9.22
1823,624,65,6,300.9
4416,1474,91,1,448.0
6329,2113,41,5,129.87
4156,1386,57,2,302.24
491,170,63,2,378.52
800,275,14,1,222.85
7273,2424,84,4,359.45
1929,660,91,4,188.61
8596,2847,13,5,291.58
3429,1157,17,6,345.46
3779,1266,115,6,276.21
2262,772,58,3,288.71
4249,1418,103,5,433.02
8421,2790,105,2,134.12
8566,2839,7,3,299.55
8988,2973,9,2,113.15
2120,724,69,3,334.35
1271,432,87,6,483.12
1065,363,90,3,422.84
3570,1207,1,1,112.05
7806,2594,113,2,441.16
8333,2761,39,4,323.06
2313,788,33,1,321.03
2929,984,96,2,216.37
5955,1983,31,6,292.47
2887,973,68,4,193.4
8097,2685,40,6,227.78
2075,710,109,3,207.94
4442,1482,22,1,372.01
321,112,41,5,357.72
7476,2491,119,4,234.27
468,160,85,4,301.17
6501,2170,32,6,40.75
1072,365,72,6,460.74
8551,2835,116,1,441.43
2308,787,111,1,266.88
3542,1199,54,5,29.92
6262,2090,2,2,219.38
3130,1054,71,3,359.94
8693,2879,108,4,253.89
7351,2449,23,3,82.88
122,41,74,3,326.2
2095,716,29,2,407.55
1211,408,120,4,29.68
6597,2203,70,6,344.69
2041,697,116,2,330.5
4852,1620,7,4,434.52
6042,2015,56,6,112.93
2340,796,60,5,360.19
6899,2299,117,3,35.76
1393,475,11,1,349.42
5024,1681,75,3,469.86
6972,2323,44,5,372.19
8506,2818,39,1,12.44
8956,2964,51,5,439.27
5307,1768,97,4,328.86
366,126,51,5,158.66
6909,2305,4,5,22.18
4348,1452,46,2,325.13
7005,2334,112,2,315.72
3747,1255,54,6,100.29
8517,2824,5,5,373.81
6128,2048,90,1,302.84
1123,380,42,3,209.13
1811,619,57,6,493.52
2677,902,1,4,55.28
6758,2256,113,5,97.93
3373,1139,54,2,473.91
1941,664,114,4,428.18
2496,842,50,5,416.43
3825,1284,39,3,218.03
3601,1215,4,5,456.75
3056,1032,90,6,311.19
2585,870,99,6,394.19
4586,1531,102,1,455.7
1776,606,9,6,261.45
528,182,105,2,475.58
1993,682,95,6,446.91
1756,600,96,3,211.4
2904,978,50,2,411.51
6850,2283,62,1,386.03
4261,1422,117,5,126.5
6285,2099,92,5,53.31
8332,2760,66,6,174.54
2344,796,102,2,417.92
6229,2081,72,1,31.27
2889,973,73,6,394.7
1643,560,92,4,178.79
7435,2476,8,6,17.2
7298,2431,19,6,37.92
3379,1141,107,5,338.47
487,169,119,1,323.92
4802,1604,24,3,133.13
2500,844,13,1,167.46
5207,1738,80,2,46.33
6873,2291,96,2,216.35
6458,2155,106,6,31.84
6764,2259,86,1,155.02
8461,2805,75,5,312.65
212,72,105,5,300.95
8816,2919,103,1,442.98
6480,2164,24,2,456.39
3116,1051,11,1,468.57
8577,2842,39,5,178.65
3865,1295,65,6,192.86
3179,1074,77,5,284.51
7068,2355,66,4,321.73
261,92,90,2,352.41
4426,1476,15,1,127.91
2807,947,95,1,134.72
1641,560,61,3,143.99
8745,2895,51,6,388.21
2034,695,36,4,245.25
4078,1360,74,6,372.54
817,282,110,3,14.86
2066,706,24,4,7.7
3187,1077,10,5,415.14
5089,1703,98,4,339.54
6801,2271,88,6,295.39
409,140,85,3,398.66
7479,2492,12,1,254.14
4877,1629,42,4,388.32
7471,2488,59,6,319.67
2713,916,75,6,103.26
842,292,62,4,481.7
105,35,53,6,432.92
7658,2547,10,3,486.04
570,200,107,4,320.65
246,86,31,2,188.71
2426,823,88,6,326.14
2051,699,50,6,405.41
6031,2011,85,3,421.5
6196,2069,36,6,56.96
8283,2744,85,6,460.16
4777,1596,50,4,326.71
6006,2003,112,2,216.98
4856,1622,78,2,12.45
759,261,3,2,176.7
1990,681,16,4,259.12
3277,1108,37,6,119.16
3335,1125,3,6,91.52
4553,1522,27,5,277.77
6379,2127,13,1,443.85
7406,2465,101,5,209.46
3911,1310,101,1,445.18
1752,598,8,5,317.7
7240,2413,14,6,345.52
1214,410,78,5,23.36
3754,1258,111,3,65.31
7160,2387,1,2,227.17
6462,2156,84,1,360.39
8331,2760,69,6,189.88
1975,676,43,2,60.53
3406,1151,45,3,119.57
1253,426,41,6,313.0
6209,2073,78,5,414.83
3606,1216,20,6,216.35
4244,1417,78,2,97.96
2370,807,33,4,24.37
6149,2055,60,2,303.31
8907,2947,86,2,273.01
5795,1934,4,5,410.44
2646,892,88,2,13.47
4026,1343,119,3,260.44
4196,1401,23,3,174.34
8175,2709,87,3,253.69
1311,449,111,4,255.96
5783,1930,115,1,148.08
5587,1869,42,6,139.97
4954,1659,19,1,300.98
221,75,14,6,471.78
3500,1185,31,5,477.51
4812,1608,119,1,347.71
3020,1015,26,6,475.4
8364,2773,86,4,315.02
5935,1975,10,1,39.78
5043,1690,112,5,16.0
8977,2971,52,4,130.92
4552,1522,10,3,289.28
901,307,89,1,456.88
5770,1927,59,3,310.99
8943,2959,75,1,494.47
6200,2070,8,6,388.62
930,318,2,1,345.92
4513,1508,71,3,59.95
5409,1805,107,6,341.96
1594,544,62,1,282.38
1840,628,62,3,197.37
2501,844,27,5,235.43
2310,788,106,4,26.06
8131,2694,78,6,337.2
448,154,113,6,370.31
1011,345,103,6,70.35
6528,2180,41,5,81.83
6148,2054,107,2,202.52
8756,2899,24,6,81.59
6629,2214,50,3,301.78
7679,2554,19,2,448.51
8147,2700,46,1,348.64
5906,1966,71,6,361.36
7805,2594,8,1,334.65
5777,1929,47,6,433.05
6380,2127,117,1,343.67
208,70,38,2,225.78
471,161,87,6,96.35
3687,1239,74,2,97.1
3650,1227,120,4,218.48
7509,2502,79,2,20.47
